Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
1017,0752,-19.78,075F,-21.22,074F,-19.45,072F,-15.9,075F,-21.22,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0775,409.76,B0,7.58
1028.3,0751,-19.67,075E,-21.11,0752,-19.78,0731,-16.12,0761,-21.45,035E,1315.63,0338,1257.63,0340,1269.84,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,077E,383.4,B0,7.58
1039.6,0753,-19.89,075F,-21.22,074E,-19.34,0734,-16.45,0762,-21.56,035E,1315.63,0337,1256.11,0341,1271.37,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9B,3.94,0795,316.05,B1,7.2
1050.9,0754,-20,075F,-21.22,074D,-19.23,0734,-16.45,0764,-21.78,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,078F,333.62,B1,7.2
1062.2,0755,-20.11,0762,-21.56,074F,-19.45,0736,-16.67,0766,-22,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,078D,339.48,B1,7.2
1073.5,0756,-20.23,0760,-21.34,074F,-19.45,0736,-16.67,0767,-22.11,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,078C,342.41,B1,7.2
1084.8,0758,-20.45,0761,-21.45,0750,-19.56,0736,-16.67,0769,-22.33,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,078F,333.62,B1,7.2
1096.1,075A,-20.67,0763,-21.67,0751,-19.67,0738,-16.9,076B,-22.56,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9B,3.94,078D,339.48,B1,7.2
1107.4,075C,-20.89,0765,-21.89,0752,-19.78,0738,-16.9,076B,-22.56,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,078F,333.62,B1,7.2
1118.7,075E,-21.11,0766,-22,0754,-20,0738,-16.9,076D,-22.78,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079E,289.69,B1,7.2
1130,075F,-21.22,076A,-22.44,0755,-20.11,0738,-16.9,076F,-23,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07A5,269.2,B1,7.2
1141.3,075F,-21.22,076D,-22.78,0756,-20.23,0739,-17.01,0770,-23.11,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0786,359.98,B1,7.2
1152.6,075E,-21.11,076D,-22.78,0756,-20.23,073A,-17.12,0771,-23.22,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079D,292.62,B1,7.2
1163.9,075F,-21.22,076D,-22.78,0758,-20.45,073A,-17.12,0773,-23.44,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079C,295.55,B1,7.2
1175.2,0760,-21.34,076D,-22.78,0755,-20.11,073D,-17.45,0776,-23.78,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9B,3.94,079E,289.69,B2,6.82
1186.5,0761,-21.45,076F,-23,0755,-20.11,073E,-17.56,0777,-23.89,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079D,292.62,B2,6.82
1197.8,0763,-21.67,0770,-23.11,0757,-20.34,073F,-17.67,0779,-24.11,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079E,289.69,B2,6.82
1209.1,0765,-21.89,0771,-23.22,0757,-20.34,073F,-17.67,077A,-24.22,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079F,286.77,B2,6.82
1220.4,0767,-22.11,0773,-23.44,0759,-20.56,0740,-17.78,077B,-24.33,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079B,298.48,B2,6.82
1231.7,0769,-22.33,0775,-23.67,075B,-20.78,073F,-17.67,077C,-24.44,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079C,295.55,B2,6.82
1243,076A,-22.44,0779,-24.11,075E,-21.11,0740,-17.78,077D,-24.55,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07A3,275.05,B2,6.82
1254.3,076A,-22.44,0778,-24,075D,-21,0742,-18.01,077F,-24.78,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0793,321.91,B2,6.82
1265.6,076A,-22.44,077A,-24.22,075E,-21.11,0741,-17.9,077F,-24.78,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9B,3.94,079A,301.41,B2,6.82
1276.9,076B,-22.56,077B,-24.33,075D,-21,0741,-17.9,0780,-24.89,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079C,295.55,B2,6.82
1288.2,076B,-22.56,077B,-24.33,075D,-21,0745,-18.34,0782,-25.11,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079A,301.41,B2,6.82
1299.5,076C,-22.67,077C,-24.44,075C,-20.89,0745,-18.34,0784,-25.33,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0798,307.26,B2,6.82
1310.8,076E,-22.89,077D,-24.55,075D,-21,0747,-18.56,0786,-25.55,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079A,301.41,B2,6.82
1322.1,0771,-23.22,077E,-24.66,075F,-21.22,0746,-18.45,0787,-25.66,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079A,301.41,B2,6.82
1333.4,0773,-23.44,077F,-24.78,0760,-21.34,0746,-18.45,0787,-25.66,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079B,298.48,B3,6.43
1344.7,0776,-23.78,0782,-25.11,0763,-21.67,0747,-18.56,0788,-25.77,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,077C,389.26,B3,6.43
1356,0775,-23.67,0783,-25.22,0762,-21.56,0745,-18.34,0789,-25.89,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07A3,275.05,B3,6.43
1367.3,0777,-23.89,0785,-25.44,0763,-21.67,0746,-18.45,078B,-26.11,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079B,298.48,B3,6.43
1378.6,0776,-23.78,0788,-25.77,0763,-21.67,0746,-18.45,078C,-26.22,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079B,298.48,B3,6.43
1389.9,0776,-23.78,0787,-25.66,0761,-21.45,0748,-18.67,078E,-26.44,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0798,307.26,B3,6.43
1401.2,0776,-23.78,0787,-25.66,0760,-21.34,074A,-18.89,078F,-26.55,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9B,3.94,079B,298.48,B3,6.43
1412.5,0778,-24,0787,-25.66,0761,-21.45,074B,-19,0790,-26.66,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9A,3.92,0799,304.34,B3,6.43
1423.8,0779,-24.11,0788,-25.77,0761,-21.45,074C,-19.12,0791,-26.77,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,0799,304.34,B3,6.43
1435.1,077B,-24.33,0788,-25.77,0762,-21.56,074D,-19.23,0793,-26.99,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079A,301.41,B3,6.43
1446.4,077D,-24.55,0789,-25.89,0762,-21.56,074D,-19.23,0794,-27.11,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079B,298.48,B3,6.43
1457.7,077F,-24.78,078C,-26.22,0765,-21.89,074D,-19.23,0795,-27.22,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079D,292.62,B3,6.43
1469,0781,-25,078E,-26.44,0766,-22,074C,-19.12,0797,-27.44,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,07A3,275.05,B3,6.43
1480.3,0780,-24.89,078E,-26.44,0765,-21.89,074B,-19,0797,-27.44,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0799,304.34,B3,6.43
1491.6,077F,-24.78,0790,-26.66,0765,-21.89,074C,-19.12,0798,-27.55,035E,1315.63,0336,1254.58,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9B,3.94,079A,301.41,B3,6.43
1502.9,077F,-24.78,0791,-26.77,0764,-21.78,074D,-19.23,079A,-27.77,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9A,3.92,079C,295.55,B3,6.43
1514.2,077E,-24.66,0791,-26.77,0765,-21.89,074E,-19.34,079B,-27.88,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079B,298.48,B4,6.05
1525.5,077F,-24.78,0791,-26.77,0762,-21.56,074F,-19.45,079C,-27.99,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079D,292.62,B4,6.05
1536.8,077F,-24.78,0791,-26.77,0763,-21.67,0751,-19.67,079E,-28.22,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079B,298.48,B4,6.05
1548.1,0781,-25,0792,-26.88,0762,-21.56,0751,-19.67,079E,-28.22,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9A,3.92,079B,298.48,B4,6.05
1559.4,0784,-25.33,0793,-26.99,0764,-21.78,0753,-19.89,07A0,-28.44,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,07A2,277.98,B4,6.05
1570.7,0786,-25.55,0795,-27.22,0765,-21.89,0750,-19.56,07A0,-28.44,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0791,327.76,B4,6.05
1582,0787,-25.66,0798,-27.55,0767,-22.11,0750,-19.56,07A1,-28.55,035F,1317.16,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0795,316.05,B4,6.05
1593.3,0786,-25.55,0798,-27.55,0767,-22.11,074E,-19.34,07A2,-28.66,035F,1317.16,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079C,295.55,B4,6.05
1604.6,0786,-25.55,079A,-27.77,0768,-22.22,074F,-19.45,07A3,-28.77,035F,1317.16,0338,1257.63,0341,1271.37,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9A,3.92,079D,292.62,B4,6.05
1615.9,0786,-25.55,079B,-27.88,0769,-22.33,074F,-19.45,07A4,-28.88,035E,1315.63,0339,1259.16,0343,1274.42,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079A,301.41,B4,6.05
1627.2,0786,-25.55,079C,-27.99,0767,-22.11,0750,-19.56,07A5,-28.99,035E,1315.63,0339,1259.16,0342,1272.89,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079C,295.55,B4,6.05
1638.5,0786,-25.55,079B,-27.88,0765,-21.89,0751,-19.67,07A5,-28.99,035E,1315.63,0338,1257.63,033F,1268.32,0358,1306.47,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079A,301.41,B4,6.05
1649.8,0789,-25.89,079D,-28.1,0765,-21.89,0753,-19.89,07A7,-29.21,035E,1315.63,0337,1256.11,033F,1268.32,0360,1318.68,0343,1274.42,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,0799,304.34,B4,6.05
1661.1,078A,-26,079C,-27.99,0765,-21.89,0755,-20.11,07A8,-29.33,035E,1315.63,0338,1257.63,033F,1268.32,036F,1341.58,034C,1288.16,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079A,301.41,B4,6.05
1672.4,078B,-26.11,079F,-28.33,0766,-22,0755,-20.11,07A9,-29.44,0370,1343.1,0338,1257.63,0340,1269.84,0388,1379.73,034E,1291.21,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,07A0,283.84,B4,6.05
1683.7,078C,-26.22,079F,-28.33,0765,-21.89,0754,-20,07AA,-29.55,038A,1382.78,0338,1257.63,0342,1272.89,038C,1385.84,0349,1283.58,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,077D,386.33,B4,6.05
1695,078E,-26.44,07A1,-28.55,0769,-22.33,0753,-19.89,07AA,-29.55,09BB,3801.89,0339,1259.16,06EC,2704.52,0552,2078.75,0342,1272.89,03,13.98,00,0,01,4.66,00,0,02,9.32,9A,3.92,079B,298.48,B4,6.05
1706.3,078D,-26.33,07A1,-28.55,0769,-22.33,0753,-19.89,07AA,-29.55,0BCB,4607.75,0BA5,4549.76,0BB9,4580.28,0359,1308,0344,1275.95,07,32.63,00,0,03,13.98,00,0,01,4.66,9A,3.92,07A1,280.91,B5,5.67
1717.6,0785,-25.44,079C,-27.99,075A,-20.67,074D,-19.23,07AC,-29.77,0BFA,4679.49,0BF9,4677.96,0C00,4688.64,035A,1309.52,034B,1286.63,1C,130.51,29,191.11,37,256.36,00,0,01,4.66,9E,4.02,0872,-331.12,B5,5.67
1728.9,0780,-24.89,078F,-26.55,0747,-18.56,074E,-19.34,07AD,-29.88,0380,1367.52,0BFB,4681.01,0C05,4696.28,0359,1308,03BC,1459.1,03,13.98,48,335.6,41,302.97,00,0,01,4.66,9E,4.02,088C,-407.26,B5,5.67
1740.2,0781,-25,0782,-25.11,073E,-17.56,0750,-19.56,07AE,-29.99,0361,1320.21,0C02,4691.7,0BF6,4673.38,0359,1308,05E8,2307.69,02,9.32,3B,275,24,167.8,00,0,01,4.66,9D,3.99,0841,-187.63,B5,5.67
1751.5,0782,-25.11,0779,-24.11,0742,-18.01,0754,-20,07AF,-30.1,0361,1320.21,0BFD,4684.07,0BCF,4613.86,0364,1324.79,08F1,3493.59,03,13.98,16,102.54,02,9.32,00,0,01,4.66,9B,3.94,07C1,187.2,B5,5.67
1762.8,0784,-25.33,0778,-24,0747,-18.56,0756,-20.23,07AF,-30.1,0361,1320.21,0361,1320.21,03D6,1498.78,0BE0,4639.8,0BF2,4667.28,03,13.98,00,0,01,4.66,0F,69.92,10,74.58,9B,3.94,07CD,152.06,B5,5.67
1774.1,0784,-25.33,0777,-23.89,0749,-18.78,074F,-19.45,07AB,-29.66,0361,1320.21,034B,1286.63,038C,1385.84,0BFA,4679.49,0BF8,4676.43,03,13.98,00,0,01,4.66,3F,293.65,24,167.8,9D,3.99,0846,-202.27,B5,5.67
1785.4,0786,-25.55,077B,-24.33,074C,-19.12,073B,-17.23,07A0,-28.44,0BC1,4592.49,0345,1277.47,0356,1303.42,0C03,4693.22,0BFD,4684.07,04,18.64,00,0,01,4.66,5E,438.14,24,167.8,9E,4.02,086C,-313.55,B5,5.67
1796.7,0783,-25.22,077B,-24.33,074E,-19.34,072A,-15.34,079A,-27.77,0C0C,4706.96,0342,1272.89,03B7,1451.47,0C01,4690.17,0BF3,4668.8,3C,279.67,00,0,01,4.66,50,372.89,10,74.58,9F,4.04,0887,-392.61,B5,5.67
1808,0779,-24.11,077F,-24.78,0751,-19.67,0720,-14.23,0798,-27.55,0C10,4713.06,0343,1274.42,0BCA,4606.23,0BF7,4674.91,0419,1601.04,65,470.77,00,0,02,9.32,1E,139.83,01,4.66,9E,4.02,0872,-331.12,B5,5.67
1819.3,0767,-22.11,0780,-24.89,074D,-19.23,071F,-14.12,0799,-27.66,0C05,4696.28,0BEA,4655.07,0BF1,4665.75,03AD,1436.2,035D,1314.1,64,466.11,0C,55.93,1A,121.19,00,0,01,4.66,9F,4.04,0883,-380.9,B5,5.67
1830.6,0755,-20.11,0779,-24.11,0741,-17.9,0722,-14.45,0799,-27.66,0C0A,4703.91,0C01,4690.17,0BFF,4687.12,035B,1311.05,0372,1346.15,42,307.63,40,298.31,2B,200.43,00,0,01,4.66,A0,4.07,08BE,-553.67,B5,5.67
1841.9,074A,-18.89,076C,-22.67,0737,-16.79,0728,-15.12,079B,-27.88,0BD6,4624.54,0C08,4700.85,0BF8,4676.43,035A,1309.52,0394,1398.05,06,27.97,59,414.84,2E,214.41,00,0,01,4.66,A0,4.07,088C,-407.26,B5,5.67
1853.2,0748,-18.67,075C,-20.89,0730,-16.01,072B,-15.45,079C,-27.99,0398,1404.15,0BFC,4682.54,0BEF,4662.7,035A,1309.52,05C0,2246.64,03,13.98,4F,368.23,1E,139.83,00,0,01,4.66,9F,4.04,0858,-254.98,B5,5.67
1864.5,074D,-19.23,0750,-19.56,0732,-16.23,0731,-16.12,079D,-28.1,0362,1321.73,0BF7,4674.91,0BCC,4609.28,0398,1404.15,064B,2458.79,03,13.98,2C,205.09,04,18.64,00,0,01,4.66,9D,3.99,07EF,52.5,B5,5.67
1875.8,074F,-19.45,074C,-19.12,0738,-16.9,0738,-16.9,079E,-28.22,0361,1320.21,0B70,4468.86,03CA,1480.46,0BA6,4551.28,0BDE,4636.75,03,13.98,00,0,01,4.66,00,0,0C,55.93,9C,3.97,07AD,245.77,B5,5.67
1887.1,0751,-19.67,074F,-19.45,073B,-17.23,0736,-16.67,079B,-27.88,0360,1318.68,039C,1410.26,0393,1396.52,0BF5,4671.86,0BF4,4670.33,03,13.98,00,0,01,4.66,2E,214.41,25,172.46,9E,4.02,0837,-158.34,B5,5.67
1898.4,0753,-19.89,0750,-19.56,073C,-17.34,0726,-14.9,078F,-26.55,047E,1755.19,0351,1295.79,036F,1341.58,0C03,4693.22,0C02,4691.7,02,9.32,00,0,01,4.66,52,382.21,39,265.68,9F,4.04,0884,-383.83,B5,5.67
1909.7,074F,-19.45,0753,-19.89,073E,-17.56,0718,-13.35,0782,-25.11,0C00,4688.64,0348,1282.05,03DF,1512.52,0C0B,4705.43,0C09,4702.38,2F,219.07,00,0,01,4.66,4A,344.92,33,237.72,A0,4.07,08C4,-571.24,B5,5.67
1921,074E,-19.34,0758,-20.45,0740,-17.78,070D,-12.12,0779,-24.11,0C0C,4706.96,0348,1282.05,0A9F,4149.88,0BF5,4671.86,0BF9,4677.96,5F,442.8,00,0,01,4.66,22,158.48,1D,135.17,A1,4.1,089E,-459.97,B5,5.67
1932.3,0740,-17.78,075C,-20.89,0741,-17.9,070E,-12.24,0775,-23.67,0C09,4702.38,0BDA,4630.65,0B9F,4540.6,0B98,4529.91,0BC2,4594.02,6C,503.4,05,23.31,01,4.66,00,0,02,9.32,9F,4.04,085B,-263.77,B5,5.67
1943.6,072D,-15.68,0758,-20.45,073F,-17.67,0710,-12.46,0776,-23.78,0C12,4716.12,0C09,4702.38,0BEE,4661.17,040C,1581.2,0540,2051.28,56,400.85,3A,270.34,10,74.58,00,0,01,4.66,A1,4.1,08AE,-506.82,B6,5.28
1954.9,071F,-14.12,074B,-19,0738,-16.9,0714,-12.9,0777,-23.89,0BF5,4671.86,0C0C,4706.96,0BFD,4684.07,0369,1332.42,039B,1408.73,1F,144.49,5B,424.16,23,163.14,00,0,01,4.66,A1,4.1,08A5,-480.46,B5,5.67
1966.2,071D,-13.9,073B,-17.23,0730,-16.01,0718,-13.35,0779,-24.11,0BA2,4545.18,0C0A,4703.91,0BF3,4668.8,037E,1364.47,048D,1778.08,03,13.98,5A,419.5,20,149.16,00,0,01,4.66,A0,4.07,0874,-336.97,B5,5.67
1977.5,071F,-14.12,072D,-15.68,072E,-15.79,071E,-14.01,077B,-24.33,0479,1747.56,0BFD,4684.07,0BD7,4626.07,063D,2437.42,0609,2358.06,02,9.32,43,312.29,08,37.29,00,0,01,4.66,9E,4.02,0820,-90.99,B6,5.28
1988.8,0722,-14.45,0726,-14.9,0732,-16.23,0722,-14.45,077D,-24.55,036B,1335.47,0BF0,4664.22,0BB0,4566.54,0B94,4523.81,0BE0,4639.8,03,13.98,15,97.88,01,4.66,00,0,0E,65.26,9D,3.99,07D9,116.92,B5,5.67
2000.1,0729,-15.23,0728,-15.12,0735,-16.56,0724,-14.68,0776,-23.78,0370,1343.1,0B76,4478.02,0B73,4473.44,0BEF,4662.7,0BFF,4687.12,03,13.98,00,0,01,4.66,1B,125.85,3C,279.67,9E,4.02,0821,-93.92,B5,5.67
2011.4,072D,-15.68,072C,-15.56,0737,-16.79,071E,-14.01,0769,-22.33,0705,2742.67,03FA,1553.72,0B1A,4337.61,0BFF,4687.12,0C0A,4703.91,02,9.32,00,0,01,4.66,38,261.02,50,372.89,A0,4.07,0893,-427.75,B6,5.28
2022.7,0731,-16.12,0731,-16.12,0739,-17.01,0714,-12.9,0757,-20.34,0BFD,4684.07,0352,1297.31,0B84,4499.39,0BFC,4682.54,0C0A,4703.91,1E,139.83,00,0,01,4.66,3B,275,4E,363.57,A1,4.1,08B6,-530.25,B6,5.28
